id,n_victimas,aaaa,mm,dd,fecha,hora,hh,direccion_normalizada,comuna,tipo_calle,otra_direccion,calle,altura,cruce,geocodificacion_caba,longitud,latitud,victima,acusado,participantes,moto,auto,transporte_publico,camion,ciclista,gravedad,origen,lugar_del_hecho,tipo_de_calle,dirección normalizada,xy_caba,año,mes
LC-2021-0625633,1,2021,12,16,2021-12-16 00:00:00,9,9,RODRIGUEZ PEÃ‘A y ALVEAR,2,CALLE,SD,RODRIGUEZ PEÃ‘A,0.0,ALVEAR,Point (106996.704076856 104457.147243619),-58.387034710576,-34.589067986923,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0625757,1,2021,12,16,2021-12-16 00:00:00,8,8,"AVELLANEDA AV. y LAMARCA, EMILIO",10,AVENIDA,SD,AVELLANEDA AV.,0.0,"LAMARCA, EMILIO",Point (98584.0376155361 100111.032244046),-58.478741247699,-34.628268083038,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0625853,3,2021,12,16,2021-12-16 00:00:00,9,9,"JUSTO, JUAN B. AV. y SAN BLAS",10,AVENIDA,SD,"JUSTO, JUAN B. AV.",0.0,SAN BLAS,Point (95477.6020143624 99478.590695427),-58.512621069221,-34.633959992626,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0626064,1,2021,12,16,2021-12-16 00:00:00,11,11,BRASIL y JUJUY AV.,4,CALLE,SD,BRASIL,0.0,JUJUY AV.,Point (105755.612479669 99740.2084008527),-58.400531051324,-34.631596043277,MOTO,TAXI,MOTO-TAXI,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2021-0626563,2,2021,12,16,2021-12-16 00:00:00,14,14,DEL LIBERTADOR AV. y CASARES AV.,14,AVENIDA,SD,DEL LIBERTADOR AV.,0.0,CASARES AV.,Point (104902.753323905 105766.089330028),-58.409866463451,-34.577280609204,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0626725,1,2021,12,16,2021-12-16 00:00:00,17,17,"PERON, EVA AV. y PUMACAHUA",7,AVENIDA,SD,"PERON, EVA AV.",0.0,PUMACAHUA,Point (101179.160473604 99154.108591297),-58.450439550756,-34.636894596931,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0626730,1,2021,12,16,2021-12-16 00:00:00,16,16,"COMBATE DE LOS POZOS y GARAY, JUAN DE AV.",3,CALLE,SD,COMBATE DE LOS POZOS,0.0,"GARAY, JUAN DE AV.",Point (106523.29601332 100220.46763478),-58.392162616784,-34.627262249541,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0626797,3,2021,12,16,2021-12-16 00:00:00,14,14,DEL LIBERTADOR AV. y ALVEAR AV.,2,AVENIDA,SD,DEL LIBERTADOR AV.,0.0,ALVEAR AV.,Point (106632.708923386 104910.173813578),-58.391005802901,-34.584986600486,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0626833,1,2021,12,16,2021-12-16 00:00:00,15,15,9 DE JULIO AV. y ESTADOS UNIDOS,1,AVENIDA,SD,9 DE JULIO AV.,0.0,ESTADOS UNIDOS,Point (107538.919332372 101188.131285029),-58.381095687898,-34.618532447248,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0626913,1,2021,12,16,2021-12-16 00:00:00,17,17,INDEPENDENCIA AV. y JUJUY AV.,3,AVENIDA,SD,INDEPENDENCIA AV.,0.0,JUJUY AV.,Point (105482.771837412 101155.541658989),-58.403515619703,-34.618839160379,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0627200,1,2021,12,16,2021-12-16 00:00:00,21,21,"SALGUERO, JERONIMO y CORONADO, MARTIN",14,CALLE,SD,"SALGUERO, JERONIMO",0.0,"CORONADO, MARTIN",Point (105413.738710315 105916.588940276),-58.404298403331,-34.575921398861,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0627230,1,2021,12,16,2021-12-16 00:00:00,21,21,CERRITO y CORRIENTES AV.,1,CALLE,SD,CERRITO,0.0,CORRIENTES AV.,Point (107438.101361197 102829.304178003),-58.382209281858,-34.60373898087,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0627268,1,2021,12,16,2021-12-16 00:00:00,22,22,ROSARIO y BARCO CENTENERA DEL,6,CALLE,SD,ROSARIO,0.0,BARCO CENTENERA DEL,Point (102035.738763991 100936.737068999),-58.441101560324,-34.620823997286,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0627298,1,2021,12,16,2021-12-16 00:00:00,23,23,ESTRADA y DEL PROGRESO,7,CALLE,SD,ESTRADA,0.0,DEL PROGRESO,Point (102265.21351013 99614.6982930294),-58.438595861502,-34.632740901411,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0627307,1,2021,12,16,2021-12-16 00:00:00,22,22,"ALBERDI, JUAN BAUTISTA AV. y GORDILLO, TIMOTEO",9,AVENIDA,SD,"ALBERDI, JUAN BAUTISTA AV.",0.0,"GORDILLO, TIMOTEO",Point (95831.3912215398 96955.2910269401),-58.508775232972,-34.656707442937,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0627362,1,2021,12,16,2021-12-16 00:00:00,22,22,LAVALLE y CALLAO AV.,3,CALLE,SD,LAVALLE,0.0,CALLAO AV.,Point (106504.273150936 102894.828374152),-58.392390393177,-34.60315460952,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0635909,1,2021,12,16,2021-12-16 00:00:00,9,9,"NOGOYA y PAZ, GRAL. AV.",10,CALLE,SD,NOGOYA,0.0,"PAZ, GRAL. AV.",Point (93901.2107515886 100245.891940749),-58.529807582806,-34.627035000145,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,0,0,x,0,0,SD,Lesiones,,,,,,
LC-2021-0627379,1,2021,12,17,2021-12-17 00:00:00,0,0,DEL LIBERTADOR AV. y CASARES AV.,14,AVENIDA,SD,DEL LIBERTADOR AV.,0.0,CASARES AV.,Point (104902.753323905 105766.089330028),-58.409866463451,-34.577280609204,MOTO,SD,MOTO-SD,x,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0627407,1,2021,12,17,2021-12-17 00:00:00,1,1,"YRIGOYEN, HIPOLITO y SALTA",1,CALLE,SD,"YRIGOYEN, HIPOLITO",0.0,SALTA,Point (107326.735012728 102161.303128156),-58.383417676515,-34.609761412127,MOTO,TAXI,MOTO-TAXI,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2021-0627540,2,2021,12,17,2021-12-17 00:00:00,6,6,BRASIL y JUJUY AV.,4,CALLE,SD,BRASIL,0.0,JUJUY AV.,Point (105755.612479669 99740.2084008527),-58.400531051324,-34.631596043277,MOTO,TAXI,MOTO-TAXI,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2021-0627597,3,2021,12,17,2021-12-17 00:00:00,6,6,BERMUDEZ y ARREGUI,10,CALLE,SD,BERMUDEZ,0.0,ARREGUI,Point (95731.2221929456 101114.218953886),-58.509846752586,-34.619216905959,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0627683,1,2021,12,17,2021-12-17 00:00:00,8,8,"PAZ, GRAL. AV. y SANTO TOME",10,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,SANTO TOME,Point (93907.0706067036 100124.121315756),-58.529744563666,-34.62813272236,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0627994,1,2021,12,17,2021-12-17 00:00:00,8,8,"CORRIENTES AV. y DUMONT, SANTOS",15,AVENIDA,SD,CORRIENTES AV.,0.0,"DUMONT, SANTOS",Point (101189.034796289 104454.847123394),-58.450338942567,-34.589111551696,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0628062,1,2021,12,17,2021-12-17 00:00:00,9,9,"CARRASCO AV. y ESCALADA DE SAN MARTIN, R.",10,AVENIDA,SD,CARRASCO AV.,0.0,"ESCALADA DE SAN MARTIN, R.",Point (96914.28743791 100152.576050351),-58.496950111802,-34.627889837264,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0628102,2,2021,12,17,2021-12-17 00:00:00,12,12,BELGRANO AV. y BOEDO,5,AVENIDA,SD,BELGRANO AV.,0.0,BOEDO,Point (104244.478217711 101504.862253799),-58.417019696829,-34.615696047625,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0628167,2,2021,12,17,2021-12-17 00:00:00,11,11,"BEIRO, FRANCISCO AV. y ALLENDE",11,AVENIDA,SD,"BEIRO, FRANCISCO AV.",0.0,ALLENDE,Point (95091.8907808496 102253.236056818),-58.516811389805,-34.608946450684,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0628203,1,2021,12,17,2021-12-17 00:00:00,13,13,"VEDIA y FREIRE, RAMON, CAP. GRAL.",12,CALLE,SD,VEDIA,0.0,"FREIRE, RAMON, CAP. GRAL.",Point (98115.8214114566 109564.181288508),-58.483825679502,-34.543052358002,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0628225,1,2021,12,17,2021-12-17 00:00:00,10,10,SAN JUAN AV. y JUJUY AV.,3,AVENIDA,SD,SAN JUAN AV.,0.0,JUJUY AV.,Point (105605.558974289 100607.445523423),-58.402173162117,-34.623779257788,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0628560,1,2021,12,17,2021-12-17 00:00:00,13,13,LUZURIAGA y LOS PATOS,4,CALLE,SD,LUZURIAGA,0.0,LOS PATOS,Point (106824.508826552 99079.7298496378),-58.388868752092,-34.6375433437,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0628704,1,2021,12,17,2021-12-17 00:00:00,14,14,"JUSTO, JUAN B. AV. y HONDURAS",14,AVENIDA,SD,"JUSTO, JUAN B. AV.",0.0,HONDURAS,Point (102618.862703612 104869.400866441),-58.43475490225,-34.585372004779,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0628728,1,2021,12,17,2021-12-17 00:00:00,16,16,"TANDIL y DE LA TORRE, LISANDRO AV.",9,CALLE,SD,TANDIL,0.0,"DE LA TORRE, LISANDRO AV.",Point (96484.343316594 96442.3300669642),-58.501654370165,-34.661333931416,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0628859,1,2021,12,17,2021-12-17 00:00:00,16,16,SANTO DOMINGO y PEPIRI,4,CALLE,SD,SANTO DOMINGO,0.0,PEPIRI,Point (105236.415652401 97102.546800803),-58.406177106682,-34.655375632935,AUTO,AUTO,AUTO-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0628882,3,2021,12,17,2021-12-17 00:00:00,15,15,SANTIAGO DEL ESTERO y CASEROS AV.,1,CALLE,SD,SANTIAGO DEL ESTERO,0.0,CASEROS AV.,Point (107271.96313769 99650.4851075858),-58.383993478406,-34.632395292777,SD,SD,SD-SD,SD,SD,SD,SD,SD,GRAVE,Lesiones,,,,,,
LC-2021-0628975,1,2021,12,17,2021-12-17 00:00:00,15,15,"TRELLES, MANUEL R. y CAMARONES",11,CALLE,SD,"TRELLES, MANUEL R.",0.0,CAMARONES,Point (99795.8461914837 102689.621263039),-58.465525401223,-34.605024657923,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0629013,1,2021,12,17,2021-12-17 00:00:00,17,17,"CHAVEZ, JORGE y SUAREZ, JOSE LEON",9,CALLE,SD,"CHAVEZ, JORGE",0.0,"SUAREZ, JOSE LEON",Point (94165.4336456449 97687.1784646505),-58.526943997723,-34.650101734793,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0629019,1,2021,12,17,2021-12-17 00:00:00,16,16,"LACROZE, FEDERICO AV. y FRAGA",15,AVENIDA,SD,"LACROZE, FEDERICO AV.",0.0,FRAGA,Point (100905.285808129 104982.192795012),-58.453432367705,-34.584358094753,PEATON,AUTO,PEATON-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0629077,3,2021,12,17,2021-12-17 00:00:00,17,17,LA PAMPA y CABILDO AV.,13,CALLE,SD,LA PAMPA,0.0,CABILDO AV.,Point (100830.447997805 107143.61187153),-58.454250033857,-34.56487411169,PEATON,TRANSPORTE PUBLICO,PEATON-TRANSPORTE PUBLICO,0,0,x,0,0,SD,Lesiones,,,,,,
LC-2021-0629152,1,2021,12,17,2021-12-17 00:00:00,18,18,TACUARI e ITUZAINGO,4,CALLE,SD,TACUARI,0.0,ITUZAINGO,Point (108157.580739123 99870.7900415978),-58.374337247348,-34.630402767066,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0629261,2,2021,12,17,2021-12-17 00:00:00,18,18,GAONA AV. y CARACAS,11,AVENIDA,SD,GAONA AV.,0.0,CARACAS,Point (99682.3743376517 101388.829939791),-58.466763064918,-34.616750494599,SD,SD,SD-SD,SD,SD,SD,SD,SD,GRAVE,Lesiones,,,,,,
LC-2021-0629265,1,2021,12,17,2021-12-17 00:00:00,18,18,CORDOBA AV. y GALLO,2,AVENIDA,SD,CORDOBA AV.,0.0,GALLO,Point (104713.048385028 103467.44528033),-58.411921372096,-34.598002486775,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0629301,1,2021,12,17,2021-12-17 00:00:00,21,21,SEGUROLA AV. y AVELLANEDA,10,AVENIDA,SD,SEGUROLA AV.,0.0,AVELLANEDA,Point (97839.4844563914 99877.0956522408),-58.486861386591,-34.630375539732,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0629323,1,2021,12,17,2021-12-17 00:00:00,19,19,"CUENCA y CUBAS, JOSE",12,CALLE,SD,CUENCA,0.0,"CUBAS, JOSE",Point (96257.5641520825 104246.916298097),-58.504093478623,-34.590979538562,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0629356,2,2021,12,17,2021-12-17 00:00:00,21,21,ENTRE RIOS AV. y CONSTITUCION,3,AVENIDA,SD,ENTRE RIOS AV.,0.0,CONSTITUCION,Point (106599.603957887 100446.15825001),-58.391332213291,-34.625227303541,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0629515,1,2021,12,17,2021-12-17 00:00:00,23,23,"CABILDO AV. y LORETO, VIRREY",13,AVENIDA,SD,CABILDO AV.,0.0,"LORETO, VIRREY",Point (101226.753264728 106865.409623532),-58.449931130164,-34.567381585001,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0630026,1,2021,12,17,2021-12-17 00:00:00,18,18,"PAZ, GRAL. AV. y CASTAÃ‘ARES AV.",8,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,CASTAÃ‘ARES AV.,Point (97485.0657253349 94140.843736799),-58.490743915601,-34.682083271884,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0630030,1,2021,12,17,2021-12-17 00:00:00,10,10,"PERU y CALVO, CARLOS",1,CALLE,SD,PERU,0.0,"CALVO, CARLOS",Point (108161.495392626 101062.075370285),-58.3743059447,-34.619664034635,PEATON,AUTO,PEATON-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0630159,1,2021,12,17,2021-12-17 00:00:00,8,8,"JUSTO, JUAN B. AV. y CAMARONES",10,AVENIDA,SD,"JUSTO, JUAN B. AV.",0.0,CAMARONES,Point (95585.4884326063 99421.4832652416),-58.511444763556,-34.634475256398,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0640341,1,2021,12,17,2021-12-17 00:00:00,21,21,O'HIGGINS y NUÃ‘EZ,13,CALLE,SD,O'HIGGINS,0.0,NUÃ‘EZ,Point (99944.739757839 109025.93095538),-58.4639013123,-34.547906242895,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0629557,2,2021,12,18,2021-12-18 00:00:00,0,0,PRIMERA JUNTA y MARTINEZ CASTRO,9,CALLE,SD,PRIMERA JUNTA,0.0,MARTINEZ CASTRO,Point (99486.5662861622 98090.9196636612),-58.468900314464,-34.646479032352,MOTO,CAMIONETA,MOTO-CAMIONETA,x,0,0,x,0,SD,Lesiones,,,,,,
LC-2021-0629751,1,2021,12,18,2021-12-18 00:00:00,4,4,CHIVILCOY y TINOGASTA,11,CALLE,SD,CHIVILCOY,0.0,TINOGASTA,Point (96102.471598803 102520.75940267),-58.505792078651,-34.606539273008,AUTO,SD,AUTO-SD,SD,x,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0629833,2,2021,12,18,2021-12-18 00:00:00,6,6,"ALBERDI, JUAN BAUTISTA AV. y PUAN",6,AVENIDA,SD,"ALBERDI, JUAN BAUTISTA AV.",0.0,PUAN,Point (101413.416445859 100430.315232958),-58.447886714698,-34.625390096839,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0629989,1,2021,12,18,2021-12-18 00:00:00,9,9,"CARRASCO AV. y FLORES, VENANCIO, GRAL.",10,AVENIDA,SD,CARRASCO AV.,0.0,"FLORES, VENANCIO, GRAL.",Point (97651.8464681659 99450.8855119125),-58.488908883051,-34.634217138014,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0630023,1,2021,12,18,2021-12-18 00:00:00,9,9,CAMPANA y BACACAY,10,CALLE,SD,CAMPANA,0.0,BACACAY,Point (98865.4954746708 99947.5688986838),-58.475672112686,-34.629741969938,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0630024,1,2021,12,18,2021-12-18 00:00:00,10,10,"CHIVILCOY AV. y MORAN, PEDRO",11,AVENIDA,SD,CHIVILCOY AV.,0.0,"MORAN, PEDRO",Point (95679.7927618182 103080.742314197),-58.51039740233,-34.601489636674,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0630175,1,2021,12,18,2021-12-18 00:00:00,11,11,"PAZ, GRAL. AV. y AUTOPISTA PERITO MORENO",9,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,AUTOPISTA PERITO MORENO,Point (93832.9863375184 99288.9691929889),-58.530558598329,-34.635660651426,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0630395,1,2021,12,18,2021-12-18 00:00:00,14,14,SANTA FE AV. y THAMES,14,AVENIDA,SD,SANTA FE AV.,0.0,THAMES,Point (103813.504915483 105333.811451175),-58.42173580163,-34.581181921465,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0630431,1,2021,12,18,2021-12-18 00:00:00,7,7,"PUMACAHUA y ALBERDI, JUAN BAUTISTA AV.",7,CALLE,SD,PUMACAHUA,0.0,"ALBERDI, JUAN BAUTISTA AV.",Point (100841.458497978 100040.898840331),-58.454123474573,-34.62890104602,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0630501,1,2021,12,18,2021-12-18 00:00:00,16,16,DEL LIBERTADOR AV. y DORREGO AV.,14,AVENIDA,SD,DEL LIBERTADOR AV.,0.0,DORREGO AV.,Point (103599.113470393 106483.0425033),-58.424077262795,-34.570822981848,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0630519,1,2021,12,18,2021-12-18 00:00:00,16,16,ECUADOR y CHARCAS,2,CALLE,SD,ECUADOR,0.0,CHARCAS,Point (105423.391625646 103774.153451815),-58.404179664866,-34.595234219205,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0630601,1,2021,12,18,2021-12-18 00:00:00,18,18,"CORRIENTES AV. y ANCHORENA, TOMAS MANUEL DE, DR.",3,AVENIDA,SD,CORRIENTES AV.,0.0,"ANCHORENA, TOMAS MANUEL DE, DR.",Point (104857.116590758 102798.773885647),-58.410347062735,-34.604029511198,PEATON,AUTO,PEATON-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0630721,1,2021,12,18,2021-12-18 00:00:00,19,19,"DIRECTORIO AV. y GORDILLO, TIMOTEO",9,AVENIDA,SD,DIRECTORIO AV.,0.0,"GORDILLO, TIMOTEO",Point (96281.9764691903 96505.9289721146),-58.503861820663,-34.660759904065,AUTO,AUTO,AUTO-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0630796,1,2021,12,18,2021-12-18 00:00:00,22,22,"JOVELLANOS, GASPAR M. DE y ARZOBISPO ESPINOSA",4,CALLE,SD,"JOVELLANOS, GASPAR M. DE",0.0,ARZOBISPO ESPINOSA,Point (108255.047779392 99465.651435815),-58.373270401122,-34.634054062305,MONOPATIN,TAXI,MONOPATIN-TAXI,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2021-0630802,1,2021,12,18,2021-12-18 00:00:00,23,23,CHILE y PICHINCHA,3,CALLE,SD,CHILE,0.0,PICHINCHA,Point (105890.949027225 101309.751508036),-58.399065918052,-34.617446810979,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0635655,2,2021,12,18,2021-12-18 00:00:00,12,12,CASTAÃ‘ARES AV. y PEDERNERA,7,AVENIDA,SD,CASTAÃ‘ARES AV.,0.0,PEDERNERA,Point (101370.510298923 98089.9465280353),-58.448350967468,-34.64648711798,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0631039,1,2021,12,19,2021-12-19 00:00:00,5,5,"PAZ, GRAL. AV. y SCAPINO, RODOLFO",8,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,"SCAPINO, RODOLFO",Point (96731.442526514 94668.8835165743),-58.498965591662,-34.677321187893,AUTO,CAMIONETA,AUTO-CAMIONETA,0,x,0,x,0,SD,Lesiones,,,,,,
LC-2021-0631119,1,2021,12,19,2021-12-19 00:00:00,8,8,"DEL LIBERTADOR AV. y SALGUERO, JERONIMO",14,AVENIDA,SD,DEL LIBERTADOR AV.,0.0,"SALGUERO, JERONIMO",Point (105173.326416636 105610.440854574),-58.406916666815,-34.578682383873,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0631126,1,2021,12,19,2021-12-19 00:00:00,6,6,"FIGUEROA ALCORTA, PRES. AV. y NOBLE, JULIO ARGENTINO",14,AVENIDA,SD,"FIGUEROA ALCORTA, PRES. AV.",0.0,"NOBLE, JULIO ARGENTINO",Point (103615.328783743 107459.871221665),-58.423904642276,-34.562017325051,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0631292,5,2021,12,19,2021-12-19 00:00:00,12,12,"NAON, ROMULO y PAROISSIEN",12,CALLE,SD,"NAON, ROMULO",0.0,PAROISSIEN,Point (98087.0634716874 108475.237141419),-58.484141489255,-34.552868597476,SD,SD,SD-SD,SD,SD,SD,SD,SD,GRAVE,Lesiones,,,,,,
LC-2021-0631474,1,2021,12,19,2021-12-19 00:00:00,15,15,ANCASTE y PEPIRI,4,CALLE,SD,ANCASTE,0.0,PEPIRI,Point (104984.835748759 97873.1214469684),-58.408926022481,-34.648430645131,SD,SD,SD-SD,SD,SD,SD,SD,SD,GRAVE,Lesiones,,,,,,
LC-2021-0631535,1,2021,12,19,2021-12-19 00:00:00,15,15,DIRECTORIO AV. y COSQUIN,9,AVENIDA,SD,DIRECTORIO AV.,0.0,COSQUIN,Point (96135.1710415502 96358.0174143285),-58.505464077696,-34.662092677453,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0631828,1,2021,12,19,2021-12-19 00:00:00,20,20,"CAMPICHUELO y ARANGUREN, JUAN F., DR.",6,CALLE,SD,CAMPICHUELO,0.0,"ARANGUREN, JUAN F., DR.",Point (102562.358860403 101970.55255648),-58.435362212723,-34.611503613662,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0631921,1,2021,12,19,2021-12-19 00:00:00,23,23,ECUADOR y SAN LUIS,3,CALLE,SD,ECUADOR,0.0,SAN LUIS,Point (105227.301236552 103283.632219342),-58.406314241004,-34.599656994679,PEATON,MOVIL,PEATON-MOVIL,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2021-0634195,1,2021,12,19,2021-12-19 00:00:00,22,22,"PAZ, GRAL. AV. y 27 DE FEBRERO AV.",8,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,27 DE FEBRERO AV.,Point (100077.952059488 91571.2330729391),-58.462449526216,-34.705249717475,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0632113,1,2021,12,20,2021-12-20 00:00:00,7,7,"SCHMIDL, ULRICO y PAZ, GRAL. AV.",9,CALLE,SD,"SCHMIDL, ULRICO",0.0,"PAZ, GRAL. AV.",Point (94644.0030072968 96592.2273550702),-58.521730718192,-34.659974639234,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0632260,1,2021,12,20,2021-12-20 00:00:00,8,8,"ALCORTA, AMANCIO AV. y FALUCHO",4,AVENIDA,SD,"ALCORTA, AMANCIO AV.",0.0,FALUCHO,Point (104421.341031075 97038.3871595063),-58.415068246553,-34.655957787559,SD,SD,SD-SD,SD,SD,SD,SD,SD,SD,Lesiones,,,,,,
LC-2021-0632439,1,2021,12,20,2021-12-20 00:00:00,8,8,PERGAMINO y SANTANDER,7,CALLE,SD,PERGAMINO,0.0,SANTANDER,Point (100248.606554368 97740.8228204666),-58.460588188663,-34.649635070352,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2021-0632698,2,2021,12,20,2021-12-20 00:00:00,10,10,RIVADAVIA AV. y ENTRE RIOS AV.,3,AVENIDA,SD,RIVADAVIA AV.,0.0,ENTRE RIOS AV.,Point (106543.355685623 102220.370753405),-58.391959161626,-34.609234203568,PEATON,MOTO,PEATON-MOTO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2021-0632747,2,2021,12,20,2021-12-20 00:00:00,11,11,"BEIRO, FRANCISCO AV. y PODESTA, JOSE J.",10,AVENIDA,SD,"BEIRO, FRANCISCO AV.",0.0,"PODESTA, JOSE J.",Point (94174.8164577447 101546.324847615),-58.526814877907,-34.615313991596,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
